SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2011 to 2021 - (created: 11-03-2023)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
40296;Italy;Afghanistan;G-222;transport aircraft;Aircraft;2008;No;3;Yes;2012;No;Second hand but modernized;15.0000;9.9;29.7;No
54418;Russia;Egypt;Tor-M1;mobile SAM system;Air defence systems;2005;Yes;4;Yes;2011;No;New;12.5000;12.5000;50;No
55497;Russia;Egypt;9M338;SAM;Missiles;2005;Yes;100;Yes;2011;No;New;0.2500;0.2500;25;No
55748;United States;Indonesia;Cessna-180 Skywagon;light aircraft;Aircraft;2010;Yes;2;No;2011;No;New;0.1800;0.1800;0.36;No
35943;United States;Trinidad and Tobago;AW139;helicopter;Aircraft;2009;No;2;No;2012;No;New;6.0000;6.0000;12;No
35943;United States;Trinidad and Tobago;AW139;helicopter;Aircraft;2009;No;2;No;2011;No;New;6.0000;6.0000;12;No
53238;Israel;Paraguay;EL/M-2106NG;air search radar;Sensors;2011;No;1;No;2012;Yes;New;6.0000;6.0000;6;No
50899;Russia;Venezuela;S-125 Pechora-2M;SAM system;Air defence systems;2008;Yes;3;Yes;2012;Yes;New;30.0000;30.0000;90;No
53507;Russia;Venezuela;V-601;SAM;Missiles;2008;No;150;Yes;2011;No;Second hand but modernized;0.1200;0.0792;11.88;No
53507;Russia;Venezuela;V-601;SAM;Missiles;2008;No;150;Yes;2012;Yes;Second hand but modernized;0.1200;0.0792;11.88;No
54302;China;Tanzania;WZ-551;APC;Armoured vehicles;2010;Yes;9;Yes;2012;Yes;New;0.3000;0.3000;2.7;No
51132;China;Pakistan;A-100 300mm;self-propelled MRL;Artillery;2008;Yes;6;No;2012;No;New;1.2000;1.2000;7.2;Yes
34215;Russia;Venezuela;BTR-80A;IFV;Armoured vehicles;2009;No;37;Yes;2012;No;New;0.9000;0.9000;33.3;No
52950;Turkey;Turkmenistan;YTBK;patrol craft;Ships;2011;No;1;No;2012;No;New;20.0000;20.0000;20;No
51525;Netherlands;United States;Stan Patrol-4708;patrol craft;Ships;2009;No;3;No;2012;No;New;15.4000;15.4000;46.2;Yes
54420;France;Qatar;Sherpa;APC/APV;Armoured vehicles;2011;No;9;Yes;2012;No;New;0.2200;0.2200;1.98;No
37217;Italy;UAE;Super Rapid 76mm;naval gun;Naval weapons;2003;Yes;1;No;2012;No;New;2.7500;2.7500;2.75;No
51497;Russia;Syria;9M317;SAM;Missiles;2007;No;200;Yes;2012;Yes;New;0.2500;0.2500;50;No
39608;Switzerland;Germany;Skyshield-35;AA gun system;Air defence systems;2009;No;1;No;2012;No;New;15.0000;15.0000;15;No
51514;China;Indonesia;C-802;anti-ship missile;Missiles;2011;No;6;Yes;2012;No;New;0.9000;0.9000;5.4;No
39287;Russia;Syria;57E6;SAM;Missiles;2006;Yes;250;Yes;2012;Yes;New;0.2500;0.2500;62.5;No
39287;Russia;Syria;57E6;SAM;Missiles;2006;Yes;100;Yes;2011;Yes;New;0.2500;0.2500;25;No
19637;China;Pakistan;Red Arrow-8;anti-tank missile;Missiles;1989;No;500;Yes;2013;Yes;New;0.0100;0.0100;5;Yes
53057;Ukraine;Cambodia;BTR-60PB;APC;Armoured vehicles;2010;Yes;40;Yes;2012;No;Second hand;0.2500;0.1;4;No
35997;Sweden;Singapore;Västergotland;submarine;Ships;2005;No;1;No;2012;No;Second hand but modernized;150.0000;99;99;No
51635;United States;UAE;AGM-65 Maverick;ASM;Missiles;2010;No;175;Yes;2012;Yes;New;0.1500;0.1500;26.25;No
34231;South Korea;Indonesia;KT-1 Woong Bee;trainer aircraft;Aircraft;2005;Yes;7;Yes;2012;No;New;1.9000;1.9000;13.3;No
34231;South Korea;Indonesia;KT-1 Woong Bee;trainer aircraft;Aircraft;2005;Yes;1;Yes;2011;Yes;New;1.9000;1.9000;1.9;No
39402;Russia;China;AK-176 76mm;naval gun;Naval weapons;2004;Yes;4;No;2012;No;New;2.5000;2.5000;10;Yes
40314;Russia;China;MR-90;fire control radar;Sensors;2004;Yes;8;No;2011;No;New;4.5000;4.5000;36;No
55788;Canada;Indonesia;PT6;turboprop/turboshaft;Engines;2005;Yes;7;Yes;2012;No;New;0.5000;0.5000;3.5;No
55788;Canada;Indonesia;PT6;turboprop/turboshaft;Engines;2005;Yes;1;Yes;2011;Yes;New;0.5000;0.5000;0.5;No
36050;Italy;Singapore;M-346 Master;trainer/combat ac;Aircraft;2010;No;3;Yes;2012;No;New;8.5000;8.5000;25.5;No
52384;United States;Singapore;F-124;turbofan;Engines;2010;No;6;Yes;2012;No;New;1.0000;1.0000;6;No
55718;Taiwan;Guatemala;Bell-205/UH-1H;helicopter;Aircraft;2012;No;2;Yes;2012;No;Second hand;2.6200;1.048;2.096;No
51353;Brazil;Bolivia;Bell-205/UH-1H;helicopter;Aircraft;2011;No;4;No;2012;No;Second hand;2.6200;1.048;4.192;No
30716;Italy;Brazil;Grifo;combat ac radar;Sensors;2000;No;6;Yes;2011;No;New;1.0000;1.0000;6;No
30716;Italy;Brazil;Grifo;combat ac radar;Sensors;2000;No;4;Yes;2012;No;New;1.0000;1.0000;4;No
55796;France;Mexico;EC725 Super Cougar;transport helicopter;Aircraft;2011;No;3;No;2012;No;New;7.5000;7.5000;22.5;No
31800;Italy;UAE;Abu Dhabi;frigate;Ships;2009;No;1;No;2013;No;New;131.0000;131.0000;131;No
50951;United States;Peru;S-61/H-3A Sea King;transport helicopter;Aircraft;2009;No;2;No;2012;No;Second hand;6.0000;2.4;4.8;No
52085;United States;UAE;AT-802U;ground attack ac;Aircraft;2010;No;10;No;2012;No;New;4.9000;4.9000;49;No
50281;United States;South Korea;AIM-120C AMRAAM;BVRAAM;Missiles;2008;Yes;1;Yes;2012;Yes;New;0.6000;0.6000;0.6;No
52818;Israel;Turkey;Kirpi;APC;Armoured vehicles;2009;No;128;Yes;2011;No;New;0.2100;0.2100;26.88;Yes
53508;United States;Turkey;ISL;diesel engine;Engines;2009;No;128;Yes;2011;No;New;0.0400;0.0400;5.12;No
40213;United States;UAE;Patriot Configuration-3;SAM/ABM system;Air defence systems;2008;No;2;Yes;2012;Yes;New;55.0000;55.0000;110;No
40259;United States;UAE;MIM-104C PAC-2;SAM;Missiles;2008;No;50;Yes;2012;Yes;New;1.0000;1.0000;50;No
50915;United States;UAE;S-70/UH-60L;helicopter;Aircraft;2009;No;7;Yes;2012;Yes;New;7.2500;7.2500;50.75;No
28669;China;Pakistan;JF-17 Thunder/FC-1;FGA aircraft;Aircraft;1999;No;10;Yes;2011;No;New;17.5000;17.5000;175;Yes
36204;United States;Germany;GMLRS;guided rocket;Missiles;2007;Yes;350;Yes;2011;Yes;New;0.0800;0.0800;28;Yes
51489;Sweden;France;BvS-10;APC;Armoured vehicles;2009;No;44;No;2012;No;New;0.2300;0.2300;10.12;No
51490;United States;France;6BT;diesel engine;Engines;2009;No;44;Yes;2012;No;New;0.0300;0.0300;1.32;No
36202;United Kingdom;United States;Seaspray;MP aircraft radar;Sensors;2005;No;3;Yes;2011;No;New;2.0000;2.0000;6;No
31221;Spain;United States;CN-235MP;MP aircraft;Aircraft;2004;No;2;Yes;2012;No;New;16.8000;16.8000;33.6;Yes
38347;United Kingdom;Ecuador;Seaspray;MP aircraft radar;Sensors;2010;No;2;Yes;2011;Yes;New;2.0000;2.0000;4;No
52970;Italy;Russia;LMV;APV;Armoured vehicles;2011;No;57;No;2012;No;New;0.1500;0.1500;8.55;No
53125;United States;Afghanistan;HMMWV Up-Armoured;APV;Armoured vehicles;2010;No;237;Yes;2012;Yes;New;0.1400;0.1400;33.18;No
53085;United States;Afghanistan;HMMWV Up-Armoured;APV;Armoured vehicles;2010;No;1000;Yes;2012;No;New;0.1400;0.1400;140;No
53133;United States;Taiwan;Stinger;portable SAM;Missiles;2009;No;25;Yes;2012;Yes;New;0.0800;0.0800;2;No
55446;France;Chad;Bastion;APC/APV;Armoured vehicles;2012;No;22;Yes;2012;Yes;New;0.1600;0.1600;3.52;No
35169;Russia;India;PS-90A;turbofan;Engines;2004;No;4;Yes;2011;No;New;4.0000;4.0000;16;No
55832;Israel;India;Searcher;UAV;Aircraft;2010;Yes;2;Yes;2011;Yes;New;0.3000;0.3000;0.6;No
52265;Israel;India;Heron;UAV;Aircraft;2009;Yes;8;Yes;2012;Yes;New;3.0000;3.0000;24;No
31554;France;Estonia;Ground Master-400;air search radar;Sensors;2009;No;1;No;2013;No;New;13.0000;13.0000;13;No
53820;Russia;Azerbaijan;Mi-35M;combat helicopter;Aircraft;2010;No;8;No;2012;No;New;11.5000;11.5000;92;No
55851;United States;Australia;Caterpillar-3126;diesel engine;Engines;2012;No;25;Yes;2012;Yes;New;0.0400;0.0400;1;No
53516;United States;Australia;Caterpillar-3126;diesel engine;Engines;2011;No;101;Yes;2012;No;New;0.0400;0.0400;4.04;No
55852;Ireland;Australia;Bushmaster;APC;Armoured vehicles;2012;No;25;Yes;2012;Yes;New;0.2100;0.2100;5.25;Yes
53351;Ukraine;Iraq;BTR-4K;APC;Armoured vehicles;2009;No;6;Yes;2011;No;New;0.4000;0.4000;2.4;No
40058;Ukraine;Iraq;BTR-4;IFV;Armoured vehicles;2009;No;20;Yes;2011;No;New;1.0000;1.0000;20;No
40058;Ukraine;Iraq;BTR-4;IFV;Armoured vehicles;2009;No;40;No;2012;No;New;1.0000;1.0000;40;No
53351;Ukraine;Iraq;BTR-4K;APC;Armoured vehicles;2009;No;22;No;2012;No;New;0.4000;0.4000;8.8;No
33435;Russia;Algeria;Yak-130;trainer/combat ac;Aircraft;2006;No;16;Yes;2011;No;New;8.1000;8.1000;129.6;No
51311;Ukraine;Algeria;AI-222;turbofan;Engines;2006;No;32;Yes;2011;No;New;1.2000;1.2000;38.4;No
54489;United States;Colombia;S-70/UH-60L;helicopter;Aircraft;2011;No;7;Yes;2012;Yes;New;7.2500;7.2500;50.75;No
27666;Russia;China;Kh-31A1;anti-ship missile/ARM;Missiles;1997;Yes;75;Yes;2012;Yes;New;0.9000;0.9000;67.5;Yes
39785;Italy;Kuwait;Aspide;BVRAAM/SAM;Missiles;2007;No;50;Yes;2011;Yes;New;0.1800;0.1800;9;No
53683;Ukraine;Thailand;R-2;anti-tank missile;Missiles;2011;Yes;150;Yes;2012;Yes;New;0.0400;0.0400;6;No
52582;Ukraine;Uganda;S-125-2D Pechora;SAM system;Air defence systems;2008;No;2;Yes;2012;Yes;New;25.0000;25.0000;50;No
54416;Russia;Uganda;KAB-500/1500;guided bomb;Missiles;2010;No;50;Yes;2012;Yes;New;0.0200;0.0200;1;No
54414;Russia;Uganda;R-73;BVRAAM;Missiles;2010;Yes;40;Yes;2012;Yes;New;0.1500;0.1500;6;No
52583;Ukraine;Uganda;V-601;SAM;Missiles;2008;No;150;Yes;2012;Yes;Second hand;0.1200;0.048;7.2;No
54415;Russia;Uganda;Kh-31A1;anti-ship missile/ARM;Missiles;2010;No;15;Yes;2012;Yes;New;0.9000;0.9000;13.5;No
39785;Italy;Kuwait;Aspide;BVRAAM/SAM;Missiles;2007;No;50;Yes;2012;Yes;New;0.1800;0.1800;9;No
53475;United States;Japan;GMLRS;guided rocket;Missiles;2009;Yes;75;Yes;2012;Yes;New;0.0800;0.0800;6;No
39443;Israel;Brazil;Litening;aircraft EO system;Sensors;2006;No;4;Yes;2012;Yes;New;1.0000;1.0000;4;No
50736;United States;UAE;MIM-104F PAC-3;ABM;Missiles;2008;Yes;92;Yes;2012;Yes;New;1.0000;1.0000;92;No
36205;United States;France;GMLRS;guided rocket;Missiles;2007;Yes;200;Yes;2011;Yes;New;0.0800;0.0800;16;Yes
36205;United States;France;GMLRS;guided rocket;Missiles;2007;Yes;200;Yes;2012;Yes;New;0.0800;0.0800;16;Yes
35034;Russia;Pakistan;RD-33;turbofan;Engines;2004;Yes;14;Yes;2012;No;New;2.2000;2.2000;30.8;No
50865;Russia;China;AL-31;turbofan;Engines;2009;No;40;Yes;2012;No;New;3.2500;3.2500;130;No
50865;Russia;China;AL-31;turbofan;Engines;2009;No;40;Yes;2011;No;New;3.2500;3.2500;130;No
33049;United States;Australia;Standard Missile-2MR;SAM;Missiles;2005;Yes;35;Yes;2011;No;New;0.3000;0.3000;10.5;No
30769;Germany;Spain;IRIS-T;BVRAAM;Missiles;2009;No;75;Yes;2012;Yes;New;0.2000;0.2000;15;Yes
40077;United States;Egypt;Stinger;portable SAM;Missiles;2009;No;164;Yes;2012;Yes;New;0.0800;0.0800;13.12;No
51441;United States;Italy;MQ-9 Reaper;UAV;Aircraft;2011;No;2;No;2012;No;New;7.5000;7.5000;15;No
54283;United States;Italy;APY-8 Lynx;AGS radar;Sensors;2011;No;3;Yes;2012;No;New;2.5000;2.5000;7.5;No
28257;Russia;Iran;Malyutka;anti-tank missile;Missiles;1995;Yes;250;Yes;2012;Yes;New;0.0100;0.0100;2.5;Yes
52974;Sweden;Luxembourg;NLAW;anti-tank missile;Missiles;2010;No;50;Yes;2012;Yes;New;0.0100;0.0100;0.5;No
39536;Italy;Finland;MCMV-2010;MCM ship;Ships;2006;No;1;No;2012;No;New;47.5000;47.5000;47.5;Yes
51820;Germany;Finland;SQS-12;MCM sonar;Sensors;2006;No;1;No;2012;No;New;7.5000;7.5000;7.5;No
51139;United States;Switzerland;6BT;diesel engine;Engines;2009;Yes;82;Yes;2012;No;New;0.0300;0.0300;2.46;No
36792;Norway;Switzerland;Protector;APC turret;Other;2009;No;82;Yes;2012;No;New;0.0500;0.0500;4.1;No
39606;United Kingdom;Canada;UFH/M-777 155mm;towed gun;Artillery;2009;No;12;Yes;2011;No;New;1.0000;1.0000;12;No
53328;United States;Canada;Paveway;guided bomb;Missiles;2011;No;500;Yes;2012;Yes;New;0.0200;0.0200;10;No
52957;Norway;Ireland;Protector;APC turret;Other;2008;No;7;Yes;2012;Yes;New;0.0500;0.0500;0.35;No
51233;Canada;United States;Piranha-3;APC;Armoured vehicles;2009;No;52;Yes;2012;No;New;0.3100;0.3100;16.12;Yes
51689;Canada;United States;Piranha-3;APC;Armoured vehicles;2010;No;103;No;2012;No;New;0.3100;0.3100;31.93;Yes
54258;Canada;United States;Piranha-3;APC;Armoured vehicles;2011;No;150;Yes;2012;No;New;0.3100;0.3100;46.5;Yes
52543;Canada;United States;Piranha-3;APC;Armoured vehicles;2010;No;50;Yes;2012;No;New;0.3100;0.3100;15.5;Yes
50985;United States;Chile;M-109A5 155mm;self-propelled gun;Artillery;2010;No;12;No;2012;No;Second hand but modernized;1.2500;0.825;9.9;No
52784;Russia;Venezuela;2S19 MSTA-S 152mm;self-propelled gun;Artillery;2009;No;16;Yes;2012;No;New;1.7500;1.7500;28;No
39846;Singapore;UAE;SRAMS 120mm;mortar;Artillery;2007;No;12;Yes;2012;Yes;New;0.1000;0.1000;1.2;No
39846;Singapore;UAE;SRAMS 120mm;mortar;Artillery;2007;No;12;Yes;2011;Yes;New;0.1000;0.1000;1.2;No
51910;France;Qatar;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2010;No;20;Yes;2012;Yes;New;1.0000;1.0000;20;No
50507;United Kingdom;Spain;Pegasus;turbofan;Engines;2008;No;4;Yes;2012;Yes;New;3.0000;3.0000;12;No
35983;United States;Spain;SPY-1F;air search radar;Sensors;2005;No;1;No;2012;No;New;20.0000;20.0000;20;No
50305;Netherlands;Germany;Leopard-2A6;tank;Armoured vehicles;2007;Yes;20;Yes;2012;Yes;Second hand;5.0000;2;40;No
51813;South Africa;Unknown recipient(s);Seeker;UAV;Aircraft;2009;No;5;Yes;2011;Yes;New;0.2000;0.2000;1;No
52313;United States;Panama;Bell-412;helicopter;Aircraft;2010;No;3;No;2012;No;New;5.0000;5.0000;15;No
53426;United States;Peru;R-44;light helicopter;Aircraft;2010;No;2;Yes;2011;No;New;0.2500;0.2500;0.5;No
52049;Serbia;Sudan;Utva-75;light aircraft;Aircraft;2008;Yes;3;Yes;2012;Yes;New;0.2200;0.2200;0.66;Yes
52377;Israel;Portugal;EL/M-2022;MP aircraft radar;Sensors;2007;No;1;Yes;2012;Yes;New;2.5000;2.5000;2.5;No
39629;United States;Taiwan;AGM-65 Maverick;ASM;Missiles;2009;No;120;Yes;2011;Yes;New;0.1500;0.1500;18;No
39652;Italy;Singapore;Black Shark;anti-ship/ASW torpedo;Missiles;2007;Yes;25;Yes;2012;Yes;New;1.6000;1.6000;40;No
55952;Germany;Turkey;Leopard-2A4;tank;Armoured vehicles;2009;No;13;No;2012;No;Second hand;4.0000;1.6;20.8;No
53063;United Kingdom;Japan;Spey;turbofan;Engines;2007;No;4;No;2012;No;New;2.0000;2.0000;8;Yes
54107;United States;Japan;Mk-15 Phalanx;naval gun;Naval weapons;2007;Yes;2;No;2012;No;New;7.0000;7.0000;14;No
54106;United States;Japan;Mk-45-4 127mm;naval gun;Naval weapons;2007;Yes;1;No;2012;No;New;7.5000;7.5000;7.5;No
36551;Germany;Japan;EC135;light helicopter;Aircraft;2009;No;4;Yes;2012;No;New;2.2500;2.2500;9;No
52841;Russia;Viet Nam;R-73;BVRAAM;Missiles;2009;Yes;100;Yes;2012;Yes;New;0.1500;0.1500;15;No
24624;Russia;Viet Nam;Igla-1;portable SAM;Missiles;1996;Yes;25;Yes;2012;Yes;New;0.0700;0.0700;1.75;No
51028;Ukraine;Viet Nam;Kolchuga;air search system;Sensors;2009;Yes;2;Yes;2012;Yes;New;9.0000;9.0000;18;No
54424;Russia;Viet Nam;Kh-31A1;anti-ship missile/ARM;Missiles;2009;Yes;40;No;2012;No;New;0.9000;0.9000;36;No
39518;China;Bangladesh;Type-90-2M/MBT-2000;tank;Armoured vehicles;2011;No;13;Yes;2012;No;New;3.7000;3.7000;48.1;No
52986;Ukraine;Bangladesh;6TD;diesel engine;Engines;2011;Yes;13;Yes;2012;No;New;0.3000;0.3000;3.9;No
50364;United Kingdom;Australia;UFH/M-777 155mm;towed gun;Artillery;2010;Yes;35;No;2012;No;New;1.0000;1.0000;35;No
55017;Italy;Bangladesh;Grifo;combat ac radar;Sensors;2011;No;4;No;2012;No;New;1.0000;1.0000;4;No
54247;China;Bangladesh;F-7MG;fighter aircraft;Aircraft;2011;No;4;No;2012;No;New;11.0000;11.0000;44;No
53412;United States;Australia;CF6/F-103;turbofan;Engines;2004;Yes;2;No;2012;No;New;6.0000;6.0000;12;No
53412;United States;Australia;CF6/F-103;turbofan;Engines;2004;Yes;8;No;2011;No;New;6.0000;6.0000;48;No
27414;Russia;UAE;96K9 Pantsyr-S1;SPAAG/SAM system;Air defence systems;2000;No;6;Yes;2011;No;New;11.0000;11.0000;66;No
52758;China;Myanmar;Aung Zeya;frigate;Ships;2006;No;1;No;2011;No;New;234.0000;234.0000;234;Yes
98;Germany;Indonesia;Bo-105;light helicopter;Aircraft;1976;No;5;Yes;2011;Yes;New;1.2000;1.2000;6;Yes
39372;Israel;Indonesia;Searcher;UAV;Aircraft;2006;No;4;Yes;2012;Yes;New;0.3000;0.3000;1.2;No
20896;China;Iran;C-802;anti-ship missile;Missiles;1992;No;20;Yes;2012;Yes;New;0.9000;0.9000;18;Yes
35795;Netherlands;United Kingdom;SMART-L;air/sea search radar;Sensors;2002;Yes;1;No;2011;No;New;15.0000;15.0000;15;No
37885;United States;United Kingdom;6BT;diesel engine;Engines;1997;No;125;Yes;2012;Yes;New;0.0300;0.0300;3.75;No
53062;Russia;Iran;BMP-2 turret;IFV turret;Other;1999;Yes;10;Yes;2012;Yes;New;0.5500;0.5500;5.5;No
55741;Russia;Belarus;Tor-M1;mobile SAM system;Air defence systems;2012;Yes;4;No;2013;Yes;New;12.5000;12.5000;50;No
36118;Germany;Belgium;NF-90 NFH;ASW helicopter;Aircraft;2001;No;1;No;2013;No;New;10.8000;10.8000;10.8;No
34614;Sweden;Thailand;JAS-39C Gripen;FGA aircraft;Aircraft;2010;No;6;No;2013;No;New;26.3000;26.3000;157.8;No
51487;United States;Saudi Arabia;BGM-71 TOW;anti-tank missile;Missiles;2010;Yes;942;Yes;2013;Yes;New;0.0100;0.0100;9.42;No
51487;United States;Saudi Arabia;BGM-71 TOW;anti-tank missile;Missiles;2010;Yes;900;Yes;2012;Yes;New;0.0100;0.0100;9;No
35100;Netherlands;Saudi Arabia;SQUIRE;ground surv radar;Sensors;2009;No;50;Yes;2013;Yes;New;0.5000;0.5000;25;No
56257;Netherlands;Norway;SQUIRE;ground surv radar;Sensors;2013;No;10;Yes;2013;No;New;0.5000;0.5000;5;No
50125;France;Ecuador;S-CUBE;submarine sonar;Sensors;2008;No;1;No;2012;No;New;5.0000;5.0000;5;No
55970;China;Myanmar;C-802;anti-ship missile;Missiles;2009;Yes;10;Yes;2014;Yes;New;0.9000;0.9000;9;No
50543;United States;Kuwait;AIM-120C AMRAAM;BVRAAM;Missiles;2009;No;33;Yes;2013;Yes;New;0.6000;0.6000;19.8;No
34771;Sweden;South Korea;CEROS-200;fire control radar;Sensors;2005;No;7;No;2011;No;New;2.5000;2.5000;17.5;Yes
36389;Germany;South Korea;MTU-1163;diesel engine;Engines;2005;Yes;14;No;2011;No;New;2.0000;2.0000;28;No
35956;France;Indonesia;Master;air search radar;Sensors;2008;No;1;No;2012;No;New;13.5000;13.5000;13.5;No
33933;China;Iran;FL-6;anti-ship missile;Missiles;1998;Yes;10;Yes;2012;Yes;New;0.3100;0.3100;3.1;Yes
22851;Switzerland;United States;PC-9;trainer aircraft;Aircraft;1996;No;50;Yes;2012;No;New;1.6500;1.6500;82.5;Yes
37593;Canada;United States;PT6;turboprop/turboshaft;Engines;1996;No;50;Yes;2012;No;New;0.5000;0.5000;25;No
30783;Russia;UAE;57E6;SAM;Missiles;2000;No;240;Yes;2011;No;New;0.2500;0.2500;60;No
39713;United States;France;AGM-114K HELLFIRE;anti-tank missile;Missiles;2007;No;97;Yes;2012;Yes;New;0.0500;0.0500;4.85;No
39700;France;Greece;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2008;Yes;5;Yes;2011;Yes;New;1.0000;1.0000;5;No
39700;France;Greece;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2008;Yes;5;Yes;2012;Yes;New;1.0000;1.0000;5;No
55913;Italy;Greece;Super Rapid 76mm;naval gun;Naval weapons;2003;No;1;No;2015;No;New;2.7500;2.7500;2.75;No
35167;United States;Japan;RIM-162 ESSM;SAM;Missiles;2004;No;25;Yes;2012;No;New;0.4000;0.4000;10;Yes
52953;France;Indonesia;Sherpa;APC/APV;Armoured vehicles;2011;No;25;Yes;2012;No;New;0.2200;0.2200;5.5;Yes
20849;France;Japan;MO-120-RT 120mm;mortar;Artillery;1989;No;12;Yes;2012;Yes;New;0.1000;0.1000;1.2;Yes
30783;Russia;UAE;57E6;SAM;Missiles;2000;No;240;Yes;2012;No;New;0.2500;0.2500;60;No
37122;Germany;Saudi Arabia;IRIS-T;BVRAAM;Missiles;2009;No;350;Yes;2013;Yes;New;0.2000;0.2000;70;No
51562;Italy;UAE;Falaj-2;corvette;Ships;2010;No;2;No;2013;No;New;81.0000;81.0000;162;No
53720;Israel;Brazil;Hermes-450;UAV;Aircraft;2012;Yes;2;No;2013;No;New;2.0000;2.0000;4;No
53136;United Kingdom;Brazil;VT-90;OPV;Ships;2011;No;1;No;2013;No;New;38.2500;38.2500;38.25;No
36357;Germany;Brazil;MAN-280;diesel engine;Engines;2011;No;2;No;2013;No;New;3.5000;3.5000;7;No
34460;China;Sudan;Type-63 107mm;towed MRL;Artillery;2000;Yes;10;Yes;2011;Yes;New;0.0500;0.0500;0.5;Yes
34460;China;Sudan;Type-63 107mm;towed MRL;Artillery;2000;Yes;10;Yes;2012;No;New;0.0500;0.0500;0.5;Yes
52442;Russia;Indonesia;Su-30MK;FGA aircraft;Aircraft;2012;No;6;No;2013;No;New;55.0000;55.0000;330;No
51252;Israel;India;Harop;loitering munition;Missiles;2009;Yes;25;Yes;2013;Yes;New;0.6000;0.6000;15;No
51203;Israel;Austria;ORCWS;APC turret;Other;2009;No;30;Yes;2013;No;New;0.0500;0.0500;1.5;Yes
53155;Israel;South Korea;Spike-NLOS;SSM/ASM;Missiles;2011;No;67;No;2013;No;New;0.1500;0.1500;10.05;No
28078;China;Pakistan;F-22;frigate;Ships;2005;No;1;No;2013;No;New;237.0000;237.0000;237;Yes
56183;United States;Niger;Cessna-208 Caravan;light transport ac;Aircraft;2013;Yes;2;No;2013;No;New;1.0000;1.0000;2;No
54444;United States;Kuwait;BGM-71F TOW-2B;anti-tank missile;Missiles;2008;Yes;418;Yes;2012;Yes;New;0.0200;0.0200;8.36;No
39699;France;Oman;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2006;No;25;Yes;2013;No;New;1.0000;1.0000;25;No
52035;United States;Oman;C-130J Hercules;transport aircraft;Aircraft;2010;No;1;No;2013;No;New;35.0000;35.0000;35;No
55073;Spain;Poland;C-295;transport aircraft;Aircraft;2012;No;2;No;2013;No;New;12.0000;12.0000;24;No
52697;United States;Thailand;F404;turbofan;Engines;2010;No;6;Yes;2013;No;New;2.2000;2.2000;13.2;No
51958;South Korea;Jordan;Hanwha-70 70mm;self-propelled MRL;Artillery;2009;No;20;Yes;2012;Yes;New;0.1500;0.1500;3;No
51691;United States;Jordan;GMLRS;guided rocket;Missiles;2010;No;144;Yes;2013;Yes;New;0.0800;0.0800;11.52;No
51078;Italy;India;Super Rapid 76mm;naval gun;Naval weapons;2006;Yes;2;No;2013;No;New;2.7500;2.7500;5.5;Yes
55772;France;India;20PA6;diesel engine;Engines;2006;Yes;4;No;2013;No;New;4.0000;4.0000;16;Yes
51081;Russia;India;AK-630 30mm;naval gun;Naval weapons;2006;Yes;4;No;2013;No;New;1.0000;1.0000;4;No
56068;United States;Bangladesh;Hamilton;OPV;Ships;2013;No;1;No;2013;No;Second hand;135.0000;54;54;No
31030;France;Greece;NH-90 TTH;transport helicopter;Aircraft;2003;No;1;Yes;2012;Yes;New;7.0000;7.0000;7;Yes
51088;France;Finland;Ground Master-400;air search radar;Sensors;2009;No;4;Yes;2013;No;New;13.0000;13.0000;52;No
51412;United Kingdom;Thailand;BVT-90;OPV;Ships;2009;No;1;No;2013;No;New;38.0000;38.0000;38;Yes
56271;Russia;Sudan;Mi-8MT/Mi-17;transport helicopter;Aircraft;2011;No;6;Yes;2012;No;New;6.7500;6.7500;40.5;No
55957;China;Sudan;Red Arrow-8;anti-tank missile;Missiles;2009;Yes;175;Yes;2012;Yes;New;0.0100;0.0100;1.75;No
56131;Unknown supplier(s);Syria rebels*;FN-6;portable SAM;Missiles;2012;Yes;10;Yes;2012;Yes;New;0.0800;0.0800;0.8;No
35785;France;Australia;MU90 IMPACT;ASW torpedo;Missiles;2003;No;50;Yes;2013;No;New;0.5000;0.5000;25;Yes
33170;United States;Egypt;F-16C Block-50/52;FGA aircraft;Aircraft;2010;No;8;No;2013;No;New;31.0000;31.0000;248;No
35533;Germany;Israel;MT-883 Ka-501;diesel engine;Engines;2000;Yes;50;Yes;2013;No;New;0.3000;0.3000;15;No
51333;Jordan;Libya;Nimr Armored;APV;Armoured vehicles;2009;No;49;Yes;2013;No;New;0.1800;0.1800;8.82;No
55976;Italy;Libya;Puma;APV;Armoured vehicles;2012;Yes;20;No;2013;No;Second hand;0.1600;0.064;1.28;No
56149;China;Laos;MA60;transport aircraft;Aircraft;2012;Yes;2;No;2013;No;New;7.5000;7.5000;15;No
56291;Canada;Laos;PW100;turboprop/turboshaft;Engines;2012;Yes;4;Yes;2013;No;New;1.0000;1.0000;4;No
52086;Canada;UAE;PT6;turboprop/turboshaft;Engines;2010;No;4;Yes;2013;No;New;0.5000;0.5000;2;No
